Year	Month	Day	Conc_μg_l	Q_m3_s
2007 	2 	14 	2.0 	391.008 
2007 	3 	15 	3.0 	399.008 
2007 	4 	18 	12.0 	531.717 
2007 	5 	15 	9.0 	682.050 
2007 	6 	18 	3.0 	792.042 
2007 	8 	15 	8.0 	554.208 
2007 	9 	17 	8.0 	404.125 
2007 	10 	15 	7.0 	415.800 
2007 	11 	14 	5.0 	465.008 
2007 	12 	13 	5.0 	383.717 
2008 	2 	18 	6.0 	365.758 
2008 	3 	17 	4.0 	364.133 
2008 	4 	14 	5.0 	301.675 
2008 	5 	10 	28.0 	1138.300 
2008 	5 	11 	28.0 	1192.508 
2008 	5 	12 	24.0 	1307.383 
2008 	5 	13 	31.0 	1352.842 
2008 	5 	14 	32.0 	1439.217 
2008 	5 	15 	30.0 	1486.633 
2008 	5 	16 	26.0 	1371.133 
2008 	5 	17 	29.0 	1273.800 
2008 	5 	18 	19.0 	1091.300 
2008 	5 	19 	14.0 	1072.717 
2008 	5 	20 	11.0 	984.350 
2008 	5 	21 	8.0 	894.458 
2008 	5 	22 	7.0 	791.000 
2008 	5 	23 	7.0 	740.500 
2008 	5 	24 	5.0 	617.250 
2008 	5 	25 	7.0 	560.542 
2008 	5 	26 	7.0 	624.542 
2008 	5 	27 	6.0 	568.542 
2008 	5 	28 	5.0 	522.292 
2008 	5 	29 	6.0 	484.458 
2008 	5 	30 	5.0 	480.333 
2008 	5 	31 	6.0 	486.917 
2008 	6 	1 	5.0 	380.583 
2008 	6 	2 	4.0 	519.292 
2008 	6 	3 	6.0 	518.208 
2008 	6 	4 	6.0 	631.042 
2008 	6 	5 	4.0 	637.167 
2008 	6 	6 	9.0 	666.167 
2008 	6 	7 	8.0 	671.417 
2008 	6 	8 	7.0 	612.375 
2008 	6 	16 	4.0 	872.408 
2008 	7 	21 	5.0 	336.875 
2008 	8 	18 	6.0 	302.583 
2008 	9 	15 	9.0 	384.708 
2008 	10 	15 	7.0 	398.217 
2008 	11 	19 	5.0 	363.717 
2008 	12 	15 	4.0 	372.467 
2009 	1 	15 	4.0 	354.633 
2009 	2 	16 	4.0 	348.925 
2009 	3 	16 	4.0 	352.592 
2009 	4 	15 	9.0 	272.675 
2009 	4 	20 	10.0 	167.842 
2009 	4 	21 	11.0 	264.133 
2009 	4 	22 	9.0 	222.467 
2009 	4 	23 	9.0 	309.550 
2009 	4 	24 	12.0 	248.675 
2009 	4 	25 	26.0 	240.508 
2009 	4 	26 	26.0 	262.758 
2009 	4 	27 	36.0 	390.883 
2009 	4 	28 	25.0 	432.425 
2009 	4 	29 	26.0 	451.008 
2009 	4 	30 	23.0 	523.133 
