Year      Month     Day       TotalP_mg/l         Q_Ml/d    
2005      1         19        0.02                74.3                
2005      2         23        0.01                122.0               
2005      3         23        0.01                68.39               
2005      4         20        0.01                53.59               
2005      5         25        0.008               36.7                
2005      6         22        0.07                726.18              
2005      7         20        0.01                390.82              
2005      8         17        0.01                548.34              
2005      9         21        0.02                801.5               
2005      10        19        0.005               306.69              
2005      11        16        0.02                528.78              
2005      12        21        0.03                204.49              
2006      1         18        0.02                97.64               
2006      2         22        0.03                29.79               
2006      3         15        0.005               21.03               
2006      3         22        0.02                27.41               
2006      4         12        0.01                33.28               
2006      5         17        0.01                150.89              
2006      6         21        0.005               81.93               
2006      7         19        0.01                549.67              
2006      8         23        0.005               132.9               
2006      9         20        0.01                227.54              
2006      10        31        0.01                64.48               
2006      11        22        0.01                39.47               
2007      1         24        0.04                38.47               
2007      2         14        0.05                14.3                
2007      3         7         0.12                13.59               
2007      4         16        0.04                41.79               
2007      5         9         0.04                128.29              
2007      6         14        0.02                267.81              
2007      7         18        0.01                644.29              
2007      8         9         0.03                593.24              
2007      9         20        0.01                322.55              
2007      10        24        0.007               205.24              
2007      11        22        0.009               280.5               
2007      12        6         0.005               220.78              
2008      1         9         0.01                150.08              
2008      2         13        0.01                149.98              
2008      3         5         0.01                82.25               
2008      4         9         0.006               82.11               
2008      5         7         0.005               86.27               
2008      6         12        0.01                112.78              
2008      7         2         0.009               253.34              
2008      8         13        0.005               260.72              
2008      9         15        0.03                939.62              
2008      10        13        0.01                205.83              
2008      11        19        0.01                86.64               
2008      12        16        0.01                444.6               
2009      1         28        0.01                60.24               
2009      2         12        0.02                56.26               
2009      3         17        0.01                71.41               
2009      4         15        0.02                34.4                
2009      5         14        0.007               71.09               
2009      6         15        0.007               97.92               
2009      7         20        0.042               319.41              
2009      8         17        0.033               521.44              
2009      9         14        0.011               453.75              
2009      10        22        0.02                722.74              
2009      11        16        0.011               124.15              
2009      12        14        0.019               140.63              
2010      1         20        0.013               65.87               
2010      2         10        0.055               46.9                
2010      3         15        0.014               269.69              
2010      4         13        0.005               166.55              
2010      5         12        0.013               185.47              
2010      6         21        0.005               805.17              
2010      7         12        0.017               503.6               
2010      8         25        0.01                903.44              
2010      9         28        0.021               517.12              
2010      10        27        0.009               449.59              
2010      11        15        0.034               1605.29             
2010      12        20        0.018               721.37              
2011      1         24        0.016               156.26              
2011      2         22        0.017               664.54              
2011      3         29        0.013               160.07              
2011      4         27        0.01                139.55              
2011      5         30        0.01                184.46              
2011      6         27        0.008               558.63              
2011      7         28        0.015               875.93              
2011      8         22        0.018               1012.89             
2011      9         26        0.005               349.98              
2011      10        24        0.009               300.73              
2011      11        29        0.021               1027.86             
2011      12        19        0.017               321.45              
2012      1         16        0.016               210.87              
2012      2         16        0.015               112.69              
2012      3         26        0.015               489.69              
2012      4         23        0.008               207.84              
2012      5         22        0.006               151.97              
2012      6         26        0.02                1224.51             
2012      7         25        0.005               681.68              
2012      8         27        0.013               890.2               
2012      9         24        0.011               695.2               
2012      10        23        0.012               565.54              
2012      11        28        0.019               238.34              
2012      12        17        0.019               317.79              
2013      1         28        0.008               76.89               
2013      2         26        1.5                 66.68               
2013      3         26        0.083               145.82              
2013      4         22        0.025               240.08              
2013      5         28        0.029               229.22              
2013      6         25        0.024               651.73              
2013      7         30        0.055               1583.85             
2013      8         28        0.029               1050.2              
2013      9         25        0.005               493.25              
2013      10        29        0.008               547.11              
2013      11        26        0.017               268.88              
2013      12        18        0.014               236.12              
2014      1         20        0.017               77.78               
2014      2         26        0.026               30.88               
2014      3         24        0.025               61.68               
2014      4         29        0.005               80.95               
2014      5         28        0.19                1586.7              
2014      6         26        0.017               935.11              
2014      7         29        0.008               709.78              
2014      8         26        0.008               608.61              
2014      9         29        0.012               393.45              
2014      10        29        0.013               269.97              
2014      11        25        0.015               129.3               
2014      12        18        0.018               275.74              
2015      1         29        0.026               92.24               
2015      2         25        0.017               81.38               
2015      3         26        0.02                41.47               
2015      4         29        0.014               415.88              
2015      5         28        0.005               330.43              
2015      6         23        0.005               572.96              
2015      7         27        0.03                1702.26             
2015      8         19        0.008               456.84              
2015      9         29        0.007               368.73              
2015      10        27        0.01                263.34              
2015      11        24        0.013               181.54              
2015      12        22        0.026               70.05               
2016      1         27        0.019               112.15              
2016      2         24        0.017               59.55               
2016      3         30        0.013               69.34               
2016      4         27        0.009               48.23               
2016      5         25        0.005               289.54              
2016      6         28        0.011               701.27              
2016      7         27        0.052               1605.95             
2016      8         30        0.011               518.68              
2016      9         27        0.015               783.18              
2016      10        26        0.013               1228.82             
2016      11        16        0.005               400.45              
2016      12        15        0.005               202.11              
2017      1         24        0.01                159.65              
2017      2         28        0.011               52.28               
2017      3         30        0.014               75.36               
2017      4         27        0.009               398.4               
2017      5         30        0.007               223.36              
2017      6         27        0.006               98.27               
2017      7         27        0.007               332.21              
2017      8         23        0.023               859.21              
2017      9         20        0.015               955.61              
2017      10        18        0.011               431.96              
2017      11        28        0.013               140.83              
2017      12        21        0.009               285.58              
2018      1         24        0.013               59.0                
2018      2         22        0.014               43.29               
2018      3         28        0.016               85.01               
2018      4         26        0.012               43.31               
2018      5         29        0.008               85.84               
2018      6         26        0.005               258.34              
2018      7         24        0.005               388.05              
2018      8         28        0.007               472.31              
2018      9         17        0.008               780.94              
2018      10        11        0.012               518.55              
2018      11        19        0.012               89.66               
2018      12        19        0.01                285.58              
