Year      Month     Day       TotalP_mg/l         Q_Ml/d    
2005      1         5         0.15                37.32               
2005      2         1         0.13                41.7                
2005      3         2         0.07                46.1                
2005      4         7         0.05                19.13               
2005      5         5         0.04                40.78               
2005      6         2         0.04                75.83               
2005      7         7         0.04                74.1                
2005      8         3         0.02                120.58              
2005      9         1         0.04                146.94              
2005      10        5         0.1                 249.55              
2005      11        2         0.08                229.53              
2005      12        5         0.05                36.07               
2006      1         3         0.1                 10.72               
2006      2         2         0.17                6.68                
2006      3         2         0.22                7.19                
2006      4         4         0.21                8.26                
2006      5         3         0.09                100.02              
2006      6         1         0.04                48.2                
2006      7         5         0.03                54.66               
2006      8         2         0.07                70.57               
2006      9         6         0.01                52.46               
2006      10        4         0.02                47.65               
2006      11        14        0.04                6.98                
2006      12        4         0.13                7.36                
2007      1         4         0.16                12.61               
2007      2         1         0.34                16.28               
2007      3         1         0.4                 7.78                
2007      4         2         0.4                 15.55               
2007      5         7         0.16                33.19               
2007      6         5         0.14                88.19               
2007      7         4         0.07                95.7                
2007      8         6         0.1                 114.65              
2007      9         3         0.08                59.5                
2007      10        3         0.06                103.93              
2007      11        1         0.06                34.49               
2007      12        3         0.07                33.62               
2008      1         2         0.13                42.51               
2008      2         4         0.14                8.49                
2008      3         3         0.14                11.18               
2008      4         1         0.17                19.23               
2008      5         1         0.11                13.45               
2008      6         4         0.11                32.89               
2008      7         1         0.12                43.31               
2008      7         2         0.02                47.03               
2008      8         4         0.05                89.91               
2008      8         6         0.02                135.48              
2008      9         1         0.04                105.75              
2008      10        1         0.04                64.94               
2008      11        5         0.04                8.32                
2008      12        2         0.08                15.59               
2009      1         6         0.11                8.5                 
2009      2         3         0.12                0.0                 
2009      3         2         0.09                0.0                 
2009      4         6         0.14                6.35                
2009      5         6         0.1                 23.64               
2009      6         1         0.11                50.79               
2009      7         9         0.01                153.44              
2009      8         3         0.023               71.9                
2009      9         8         0.067               204.4               
2009      10        5         0.104               209.1               
2009      11        5         0.03                37.19               
2010      1         4         0.187               16.62               
2010      2         2         0.134               1.08                
2010      3         2         0.191               14.1                
2010      4         6         0.134               15.35               
2010      5         3         0.096               34.59               
2010      7         5         0.051               93.32               
2010      8         2         0.058               70.83               
2010      9         6         0.53                8762.54             
2010      10        4         0.1                 121.73              
2010      11        3         0.28                1191.06             
2010      12        2         0.2                 456.78              
2011      1         6         0.1                 42.22               
2011      2         1         0.22                424.94              
2011      3         1         0.13                105.8               
2011      4         6         0.068               48.53               
2011      5         2         0.054               65.33               
2011      6         2         0.081               152.04              
2011      7         5         0.098               161.26              
2011      8         3         0.16                318.58              
2011      9         5         0.1                 132.67              
2011      10        5         0.1                 523.63              
2011      11        3         0.11                194.63              
2011      12        8         0.11                85.23               
2012      1         5         0.072               14.5                
2012      2         7         0.071               7.89                
2012      3         7         0.11                143.46              
2012      4         2         0.053               31.25               
2012      5         3         0.057               42.96               
2012      6         7         0.38                6743.71             
2012      7         4         0.21                1656.41             
2012      8         2         0.15                718.0               
2012      9         6         0.16                514.96              
2012      10        3         0.088               793.9               
2012      11        7         0.057               81.38               
2012      12        5         0.048               134.8               
2013      1         2         0.054               17.05               
2013      2         7         0.06                18.07               
2013      3         6         0.08                27.87               
2013      4         4         0.016               10.0                
2013      5         1         0.068               24.01               
2013      6         4         0.059               147.28              
2013      7         3         0.071               52.26               
2013      8         7         0.18                1862.8              
2013      9         5         0.14                260.07              
2013      10        1         0.16                786.06              
2013      11        7         0.073               111.42              
2013      12        4         0.068               144.81              
2014      1         8         0.047               34.93               
2014      2         4         0.057               5.99                
2014      3         6         0.057               4.16                
2014      4         3         0.069               32.27               
2014      5         5         0.06                107.72              
2014      6         2         0.03                70.59               
2014      7         2         0.072               873.23              
2014      9         3         0.061               127.33              
2014      10        2         0.026               60.5                
2014      11        6         0.024               41.53               
2014      12        3         0.044               17.94               
2015      2         3         0.1                 10.38               
2015      3         3         0.093               16.39               
2015      4         7         0.056               8.81                
2015      5         5         0.042               27.27               
2015      6         2         0.039               43.37               
2015      7         7         0.05                38.86               
2015      8         4         0.027               126.65              
2015      9         2         0.026               88.93               
2015      10        6         0.029               48.48               
2015      11        5         0.033               13.42               
2015      12        3         0.066               5.7                 
2016      1         6         0.073               6.16                
2016      2         2         0.079               12.92               
2016      3         2         0.086               2.99                
2016      4         7         0.098               2.53                
2016      5         4         0.084               8.69                
2016      6         8         0.037               43.73               
2016      7         11        0.12                617.86              
2016      8         2         0.09                994.28              
2016      9         1         0.1                 222.33              
2016      10        4         0.64                8034.53             
2016      11        8         0.2                 208.01              
2016      12        1         0.053               65.5                
2017      1         10        0.053               31.6                
2017      2         7         0.064               14.19               
2017      3         2         0.074               11.55               
2017      4         3         0.11                21.03               
2017      5         4         0.11                179.97              
2017      6         6         0.058               119.51              
2017      7         6         0.029               76.11               
2017      8         3         0.038               217.01              
2017      9         7         0.23                2346.21             
2017      10        4         0.11                245.19              
2017      11        9         0.044               63.7                
2017      12        5         0.13                320.06              
2018      1         10        0.12                4.07                
2018      2         7         0.13                20.43               
2018      3         7         0.11                4.5                 
2018      4         5         0.084               13.56               
2018      5         9         0.055               14.04               
2018      6         6         0.053               69.83               
2018      7         10        0.054               597.62              
2018      8         6         0.093               873.11              
2018      9         3         0.077               155.06              
2018      10        9         0.034               39.18               
2018      11        7         0.029               27.94               
2018      12        4         0.043               28.04               
