Year      Month     Day       TotalP_mg/l         Q_Ml/d    
2005      1         10        0.03                299.83              
2005      2         15        0.06                461.29              
2005      3         15        0.02                1689.33             
2005      4         12        0.02                303.19              
2005      5         10        0.01                243.73              
2005      6         6         0.01                350.89              
2005      7         11        0.02                268.69              
2005      8         9         0.02                267.22              
2005      9         13        0.05                258.06              
2005      10        11        0.01                273.32              
2005      11        15        0.03                288.83              
2005      12        13        0.05                274.37              
2006      1         11        0.04                2328.58             
2006      2         13        0.01                1481.74             
2006      3         8         0.02                1704.88             
2006      4         10        0.01                453.84              
2006      5         15        0.01                289.12              
2006      6         13        0.01                422.68              
2006      7         18        0.005               327.81              
2006      8         15        0.02                336.0               
2006      9         12        0.01                428.82              
2006      10        10        0.01                469.22              
2006      11        13        0.009               405.92              
2006      12        11        0.02                410.36              
2007      1         9         0.03                434.45              
2007      2         13        0.02                507.32              
2007      3         14        0.04                465.19              
2007      4         16        0.02                449.21              
2007      5         8         0.02                338.41              
2007      6         13        0.01                258.62              
2007      7         18        0.01                265.1               
2007      8         16        0.02                248.19              
2007      9         19        0.02                347.08              
2007      10        15        0.02                452.37              
2007      11        15        0.03                354.05              
2007      12        18        0.04                923.7               
2008      1         15        0.05                1362.05             
2008      2         11        0.02                473.29              
2008      3         17        0.02                453.62              
2008      4         15        0.01                385.25              
2008      5         14        0.02                276.89              
2008      6         11        0.01                317.96              
2008      7         9         0.01                292.95              
2008      8         18        0.02                268.0               
2008      9         15        0.02                260.26              
2008      10        13        0.02                302.97              
2008      11        13        0.02                349.52              
2008      12        15        0.01                442.29              
2009      1         20        0.03                551.84              
2009      2         10        0.03                532.59              
2009      3         3         0.04                468.48              
2009      4         6         0.02                435.68              
2009      5         18        0.01                375.53              
2009      6         16        0.02                356.82              
2009      7         14        0.015               217.72              
2009      8         10        0.021               164.01              
2009      9         8         0.02                161.19              
2009      10        5         0.041               167.4               
2009      11        4         0.007               397.57              
2009      12        8         0.005               711.11              
2010      1         19        0.013               716.38              
2010      2         16        0.005               648.44              
2010      3         16        0.024               443.86              
2010      5         19        0.014               369.26              
2010      6         15        0.005               314.22              
2010      7         21        0.098               209.71              
2010      8         23        0.09                11750.21            
2010      9         23        0.043               4711.47             
2010      10        20        0.092               7136.5              
2010      11        15        0.058               2179.87             
2010      12        13        0.12                21649.33            
2011      1         18        0.17                29026.2             
2011      2         15        0.062               3220.84             
2011      3         16        0.046               2393.51             
2011      4         20        0.031               2927.3              
2011      5         18        0.022               4564.92             
2011      6         15        0.02                3477.04             
2011      7         19        0.025               13799.59            
2011      8         16        0.052               5680.77             
2011      9         20        0.037               286.79              
2011      10        18        0.041               254.13              
2011      11        15        0.057               5496.61             
2011      12        14        0.035               2137.45             
2012      1         18        0.033               1591.55             
2012      2         15        0.038               1404.26             
2012      3         28        0.034               4623.64             
2012      4         30        0.027               4604.15             
2012      5         23        0.027               905.67              
2012      6         21        0.028               1295.85             
2012      7         12        0.042               15087.81            
2012      8         16        0.068               6962.48             
2012      9         20        0.025               2197.85             
2012      10        15        0.031               2077.01             
2012      11        22        0.03                5588.48             
2012      12        13        0.03                2520.79             
2013      1         17        0.025               1709.11             
2013      2         13        0.021               1448.83             
2013      3         18        0.014               2101.43             
2013      4         8         0.015               891.83              
2013      5         13        0.02                962.66              
2013      6         20        0.029               476.71              
2013      7         11        0.025               501.6               
2013      8         13        0.051               650.6               
2013      9         16        0.074               532.14              
2013      10        21        0.018               1924.33             
2013      11        18        0.017               8563.53             
2013      12        9         0.022               7941.11             
2014      1         20        0.021               2957.69             
2014      2         24        0.024               971.57              
2014      3         20        0.032               2750.01             
2014      4         28        0.024               882.52              
2014      5         28        0.032               1285.42             
2014      6         23        0.046               1109.92             
2014      7         21        0.045               4706.24             
2014      9         24        0.031               2887.4              
2014      10        21        0.018               8616.9              
2014      11        20        0.02                7496.53             
2014      12        16        0.025               951.88              
2015      1         20        0.024               2337.41             
2015      2         17        0.015               2784.81             
2015      3         26        0.02                2380.35             
2015      4         21        0.021               894.55              
2015      5         26        0.026               894.53              
2015      6         24        0.012               4824.13             
2015      7         23        0.019               522.25              
2015      8         26        0.021               841.8               
2015      9         23        0.028               792.08              
2015      10        27        0.02                644.19              
2015      11        19        0.023               590.96              
2015      12        15        0.029               704.68              
2016      1         19        0.034               717.62              
2016      2         17        0.006               835.75              
2016      3         22        0.005               2538.18             
2016      4         26        0.017               742.35              
2016      5         24        0.018               551.14              
2016      6         22        0.035               588.82              
2016      7         21        0.041               496.86              
2016      8         23        0.039               2369.59             
2016      9         27        0.072               5492.65             
2016      10        26        0.029               5098.1              
2016      11        21        0.021               826.41              
2016      12        14        0.028               843.25              
2017      1         23        0.022               1453.1              
2017      2         16        0.023               1094.57             
2017      3         23        0.023               2185.61             
2017      4         27        0.019               973.02              
2017      5         25        0.012               865.38              
2017      6         26        0.023               7306.0              
2017      7         24        0.019               821.14              
2017      8         21        0.052               846.52              
2017      9         25        0.028               7685.39             
2017      10        11        0.02                544.53              
2017      11        21        0.042               4433.9              
2017      12        18        0.076               1054.65             
2018      1         16        0.035               1316.49             
2018      2         21        0.0                 2214.77             
2018      3         27        0.03                2965.66             
2018      4         26        0.018               2166.64             
2018      5         24        0.031               983.5               
2018      6         27        0.047               9019.59             
2018      7         24        0.023               1110.72             
2018      8         20        0.038               2117.96             
2018      9         12        0.02                526.05              
2018      10        23        0.024               3030.08             
2018      11        21        0.024               859.88              
2018      12        19        0.03                2490.87             
